lang	prod	text	ADJ==NOUN==PUNCT	NOUN==ADP==NOUN	VERB==NOUN==PUNCT	ADP==ADJ==NOUN	NOUN==NOUN==PUNCT	ADP==NOUN==PUNCT	VERB==ADJ==NOUN	DET==NOUN==PUNCT	NOUN==PUNCT==CCONJ	ADJ==NOUN==ADP	NOUN==PUNCT==PRON	ADP==DET==NOUN	ADV==ADJ==PUNCT	PRON==VERB==PUNCT	ADJ==ADJ==NOUN	VERB==DET==NOUN	NOUN==CCONJ==NOUN	NUM==NOUN==PUNCT	VERB==ADP==NOUN	AUX==ADJ==PUNCT	NOUN==ADJ==NOUN	AUX==ADV==ADJ	PUNCT==SCONJ==PRON	ADV==VERB==PUNCT	ADJ==NOUN==NOUN	lexical variety	lemma variety	POS variety	richPOS variety	length	ADJ	ADP	ADV	AUX	CCONJ	DET	INTJ	NOUN	NUM	PART	PRON	PROPN	PUNCT	SCONJ	SYM	VERB	X	_
ru	prof	review_toys-and-games_21_5.conllu	2	1	1	0	2	0	1	1	0	0	1	0	2	0	0	1	0	0	1	1	0	0	2	0	0	0.824	0.753	0.141	0.455	88	8	6	6	2	2	4	0	17	1	0	9	0	14	3	0	13	0	0
ru	prof	review_toys-and-games_23_5.conllu	3	1	0	0	0	3	0	1	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0.779	0.706	0.162	0.44	70	4	7	4	2	2	3	0	12	0	0	6	0	11	4	0	13	0	0
ru	prof	review_toys-and-games_24_5.conllu	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0.875	0.792	0.208	0.444	50	4	4	4	0	1	6	0	5	0	3	6	0	7	0	0	8	0	0
ru	prof	review_toys-and-games_254_2.conllu	0	0	0	0	1	1	0	1	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0.81	0.762	0.214	0.473	43	3	4	4	0	0	4	0	12	0	0	2	0	7	2	0	4	0	0
ru	prof	review_toys-and-games_331_1.conllu	3	2	1	1	1	2	1	0	2	1	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0.812	0.713	0.15	0.448	83	6	10	4	2	4	4	0	19	2	3	8	0	7	0	0	11	0	0
ru	prof	review_toys-and-games_3_5.conllu	0	2	0	0	0	4	1	0	1	0	1	0	1	0	0	0	1	1	0	0	0	0	0	2	0	0.792	0.722	0.181	0.376	74	6	5	5	1	3	2	0	16	2	3	3	0	16	2	0	8	0	0
ru	prof	review_toys-and-games_531_2.conllu	3	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0.825	0.75	0.225	0.368	40	4	3	2	0	3	0	0	9	1	3	0	0	8	0	0	7	0	0
ru	prof	review_toys-and-games_587_1.conllu	2	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0.721	0.672	0.197	0.357	62	9	4	0	0	3	1	0	14	1	3	0	7	9	3	1	6	0	0
ru	prof	review_toys-and-games_5_4.conllu	1	0	1	2	0	2	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0.667	0.625	0.188	0.429	49	3	5	6	1	0	0	0	9	0	0	5	0	8	3	0	8	0	0
ru	prof	review_toys-and-games_615_2.conllu	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	2	3	1	0	0	0	0	0	0	0	0.87	0.833	0.222	0.444	55	5	3	5	0	5	6	0	15	1	0	1	1	5	3	0	4	0	0
ru	prof	review_toys-and-games_9_4.conllu	2	0	1	2	0	0	1	0	0	2	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0.857	0.857	0.204	0.446	51	7	4	5	0	3	0	0	11	0	1	3	3	8	0	0	4	0	0
ru	prof	review_video-games_13_5.conllu	4	0	1	1	0	1	1	1	0	0	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0.839	0.79	0.226	0.524	62	9	3	2	1	2	3	0	12	2	1	3	1	12	2	0	9	0	0
ru	prof	review_video-games_16_5.conllu	1	0	1	1	0	2	0	1	2	1	0	0	0	0	1	1	1	1	3	0	0	0	0	0	0	0.785	0.723	0.185	0.418	68	5	8	0	0	4	3	0	14	1	2	4	3	9	2	0	10	0	0
ru	prof	review_video-games_17_5.conllu	3	1	1	2	0	1	0	1	2	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0.837	0.812	0.229	0.439	49	7	6	1	0	2	3	0	11	0	2	3	0	7	1	0	5	0	0
ru	prof	review_video-games_18_2.conllu	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0.824	0.784	0.216	0.368	52	2	1	6	0	4	2	0	7	0	3	6	0	7	2	0	11	0	0
ru	prof	review_video-games_20_1.conllu	1	0	2	1	1	0	0	0	0	1	1	0	1	0	0	1	2	0	0	1	0	0	1	0	0	0.797	0.678	0.203	0.439	60	6	2	3	2	3	2	0	16	0	1	2	0	11	4	0	7	0	0
ru	prof	review_video-games_21_4.conllu	1	0	0	0	0	0	0	0	0	0	1	2	0	1	0	1	0	0	0	0	0	0	0	1	0	0.8	0.72	0.2	0.311	77	1	7	7	2	2	3	0	9	2	3	7	4	16	3	0	8	1	0
ru	prof	review_video-games_2_5.conllu	1	1	1	3	0	0	1	1	0	5	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0.769	0.718	0.179	0.417	81	8	9	1	0	1	1	0	15	3	2	6	2	11	3	0	15	1	0
ru	prof	review_video-games_33_5.conllu	2	1	0	1	1	3	1	1	1	1	2	2	0	1	0	1	1	0	3	0	1	0	2	1	1	0.766	0.658	0.126	0.373	113	7	11	4	3	6	5	0	22	1	2	11	1	20	2	0	16	0	0
ru	prof	review_video-games_40_1.conllu	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2	1	0	0	0	1	0	0	0.745	0.686	0.235	0.444	52	5	4	2	0	2	2	0	9	2	5	4	0	7	2	0	7	0	0
ru	prof	review_video-games_41_1.conllu	2	0	2	0	0	1	0	3	0	0	2	0	1	0	0	3	1	1	2	0	0	0	0	1	1	0.713	0.663	0.128	0.328	94	5	5	3	0	2	5	0	19	2	7	6	0	24	2	0	14	0	0
ru	prof	review_video-games_54_1.conllu	0	2	1	1	0	3	0	1	1	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0.771	0.657	0.171	0.327	70	1	11	3	0	3	2	0	14	0	3	7	4	8	3	0	11	0	0
ru	prof	review_video-games_58_1.conllu	0	2	0	0	0	1	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0.849	0.792	0.264	0.514	53	5	4	3	0	1	1	0	9	2	3	5	3	5	3	1	8	0	0
ru	prof	review_video-games_66_1.conllu	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0.815	0.769	0.2	0.362	66	1	5	4	0	3	2	0	8	3	7	5	4	11	1	0	11	0	0
ru	prof	review_video-games_7_5.conllu	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0.892	0.838	0.324	0.51	37	4	2	2	1	2	1	0	7	0	3	1	0	2	3	0	9	0	0
ru	stud	review_beauty_12_4.conllu	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0.74	0.68	0.24	0.357	52	3	4	3	0	3	1	0	8	0	5	7	3	7	1	0	5	0	0
ru	stud	review_beauty_14_5.conllu	2	2	1	1	0	3	0	1	0	1	0	0	0	0	0	1	1	0	1	1	0	0	0	1	0	0.73	0.667	0.19	0.36	65	5	6	4	2	4	2	0	15	0	1	3	0	13	2	0	6	0	0
ru	stud	review_beauty_17_5.conllu	0	0	2	0	0	0	0	1	1	0	3	1	1	2	0	3	0	0	0	0	0	0	0	0	0	0.606	0.576	0.182	0.373	69	4	2	3	1	2	5	0	12	0	2	11	2	11	0	0	11	0	0
ru	stud	review_beauty_18_5.conllu	1	3	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0.712	0.677	0.2	0.352	65	4	7	4	0	1	2	0	17	2	2	5	1	8	3	0	9	0	0
ru	stud	review_beauty_21_5.conllu	3	2	0	1	0	1	0	0	1	1	3	0	0	2	2	0	0	0	0	0	1	0	0	0	0	0.689	0.639	0.18	0.375	63	12	4	1	0	3	1	0	13	1	1	9	0	10	0	0	6	0	0
ru	stud	review_beauty_25_5.conllu	2	1	0	0	0	0	0	1	0	1	1	0	1	1	1	2	0	1	1	0	0	0	0	0	0	0.859	0.75	0.188	0.36	64	5	5	9	0	4	3	0	9	2	2	6	1	9	0	0	9	0	0
ru	stud	review_beauty_53_1.conllu	3	2	1	1	0	1	2	2	1	1	1	2	0	0	3	0	1	0	0	0	0	0	1	1	0	0.746	0.728	0.123	0.323	116	10	11	8	1	5	4	0	25	2	5	5	5	17	3	0	13	0	0
ru	stud	review_beauty_58_1.conllu	1	0	0	1	2	1	2	1	2	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	2	0.68	0.653	0.173	0.402	77	7	3	1	1	4	3	0	17	0	5	10	2	13	1	0	8	0	0
ru	stud	review_beauty_62_1.conllu	2	0	0	0	1	1	1	1	0	0	1	2	0	0	1	1	0	0	0	0	0	0	1	0	0	0.773	0.712	0.182	0.378	66	7	5	2	0	1	3	0	9	0	5	4	5	12	2	0	11	0	0
ru	stud	review_beauty_6_5.conllu	4	0	0	2	1	0	1	1	0	1	1	1	1	1	2	1	0	1	0	0	1	0	1	0	0	0.727	0.701	0.169	0.353	78	15	5	4	1	2	2	0	18	2	2	4	0	15	2	0	5	0	0
ru	stud	review_beauty_82_1.conllu	3	0	2	1	1	0	1	0	1	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0.77	0.754	0.164	0.333	61	5	3	3	0	5	0	0	12	0	4	7	0	12	2	0	8	0	0
ru	stud	review_beauty_87_1.conllu	2	0	1	1	1	0	1	1	0	1	1	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0.78	0.678	0.207	0.408	59	6	4	2	0	1	4	0	12	2	2	4	3	11	0	0	7	0	0
ru	stud	review_beauty_88_1.conllu	5	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	2	0	1	1	0	0.638	0.58	0.159	0.407	69	12	0	1	0	2	2	0	10	0	5	8	6	12	3	0	8	0	0
ru	stud	review_beauty_93_1.conllu	2	1	0	2	2	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0.741	0.679	0.159	0.357	82	9	4	1	0	2	4	0	14	1	5	5	8	19	4	0	6	0	0
ru	stud	review_books_11_5.conllu	2	1	1	0	0	1	0	1	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0	1	0	0.795	0.731	0.154	0.371	78	5	3	3	2	1	3	0	10	0	0	7	11	21	2	0	10	0	0
ru	stud	review_books_14_4.conllu	1	1	1	0	0	2	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0.818	0.795	0.273	0.5	45	5	3	2	1	1	1	0	14	0	1	1	1	7	0	0	7	0	0
ru	stud	review_books_16_1.conllu	0	1	2	0	0	1	0	1	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	1	0	0.875	0.839	0.25	0.405	58	4	4	3	1	4	2	0	9	1	3	5	0	9	1	1	9	0	0
ru	stud	review_books_172_1.conllu	1	2	0	0	0	2	0	1	0	1	0	2	0	0	1	1	0	0	1	0	1	0	0	0	0	0.773	0.693	0.187	0.392	76	7	9	4	1	2	3	0	16	1	3	4	3	11	2	0	9	0	0
ru	stud	review_books_18_4.conllu	2	1	0	0	0	2	0	1	2	2	1	1	1	1	0	0	0	1	2	0	1	0	1	1	0	0.773	0.67	0.148	0.378	91	7	7	8	0	3	5	0	14	1	1	5	4	15	5	0	13	0	0
ru	stud	review_books_19_4.conllu	4	2	0	4	1	2	2	1	1	1	1	0	0	1	1	1	1	2	0	0	1	0	1	0	2	0.778	0.707	0.141	0.414	103	11	8	4	1	2	3	0	24	2	2	4	4	19	4	0	11	0	0
ru	stud	review_books_1_4.conllu	1	2	1	1	0	2	0	1	0	0	2	2	1	0	0	2	0	0	0	0	1	0	0	0	0	0.912	0.877	0.193	0.466	57	5	7	5	0	1	4	0	16	0	1	2	4	7	0	0	5	0	0
ru	stud	review_books_233_1.conllu	1	1	1	0	0	1	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.791	0.761	0.194	0.446	67	4	4	2	0	1	4	0	12	1	2	7	4	14	2	0	10	0	0
ru	stud	review_books_268_2.conllu	1	1	2	0	1	1	0	2	2	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0.783	0.739	0.174	0.389	70	2	4	2	0	2	4	0	15	0	5	7	1	13	2	0	12	0	0
ru	stud	review_books_302_2.conllu	3	2	1	1	2	1	1	2	1	0	2	1	0	0	1	1	0	0	0	0	0	0	0	1	1	0.805	0.744	0.134	0.336	83	7	7	7	0	3	4	0	18	0	3	5	0	15	2	0	11	0	0
ru	stud	review_books_311_1.conllu	2	1	0	2	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0.815	0.708	0.185	0.337	65	3	8	6	1	2	2	0	13	0	3	4	3	10	0	0	10	0	0
ru	stud	review_books_5_5.conllu	2	1	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0.788	0.731	0.231	0.397	54	5	4	6	1	1	0	0	8	3	1	4	0	9	4	0	6	0	0
ru	stud	review_books_77_2.conllu	2	0	1	0	1	0	0	1	1	0	2	0	0	0	2	1	0	0	0	0	0	0	1	1	0	0.725	0.623	0.159	0.396	70	9	1	3	0	2	2	0	9	0	2	13	0	13	4	0	11	0	0
ru	stud	review_books_8_4.conllu	1	0	1	2	1	1	0	2	1	0	1	2	0	1	0	1	0	0	1	0	0	0	0	0	0	0.758	0.667	0.182	0.389	68	2	7	2	0	2	3	0	11	1	3	11	4	11	0	0	9	0	0
ru	stud	review_cd+vinyl_107_2.conllu	2	0	2	1	0	0	1	2	1	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0.793	0.741	0.224	0.443	60	3	5	3	0	1	2	0	12	2	4	3	1	9	3	0	10	0	0
ru	stud	review_cd+vinyl_110_1.conllu	1	2	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.761	0.731	0.209	0.313	68	5	9	0	1	2	2	1	13	4	3	2	5	12	2	0	6	0	0
ru	stud	review_cd+vinyl_113_2.conllu	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0.746	0.712	0.169	0.291	59	5	6	1	0	0	1	0	13	6	0	2	8	15	0	0	2	0	0
ru	stud	review_cd+vinyl_12_5.conllu	1	0	0	1	0	1	0	4	0	0	0	3	0	0	0	1	0	1	1	0	0	0	0	0	0	0.852	0.833	0.222	0.507	54	2	5	3	1	0	6	0	10	2	0	4	4	10	2	0	5	0	0
ru	stud	review_cd+vinyl_152_2.conllu	0	1	2	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0.84	0.78	0.24	0.414	51	0	4	1	0	1	1	0	12	1	5	5	6	8	1	0	5	0	0
ru	stud	review_cd+vinyl_156_2.conllu	0	1	2	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0.84	0.78	0.24	0.414	51	0	4	1	0	1	1	0	12	1	5	5	6	8	1	0	5	0	0
ru	stud	review_cd+vinyl_159_2.conllu	2	0	2	0	1	0	1	0	2	1	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0.774	0.726	0.155	0.339	84	4	4	3	0	3	3	0	15	2	9	8	1	18	2	0	12	0	0
ru	stud	review_cd+vinyl_164_1.conllu	1	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0.796	0.778	0.222	0.342	54	3	4	5	2	2	0	0	10	0	6	2	5	9	1	0	5	0	0
ru	stud	review_cd+vinyl_16_5.conllu	0	0	2	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0.649	0.585	0.138	0.277	95	1	9	6	1	3	1	0	12	0	4	9	3	23	5	0	17	0	0
ru	stud	review_cd+vinyl_17_5.conllu	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0.86	0.84	0.26	0.456	50	2	4	1	1	0	3	0	9	1	1	3	6	11	1	0	7	0	0
ru	stud	review_cd+vinyl_23_5.conllu	0	1	1	0	1	3	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0.766	0.688	0.143	0.346	79	5	8	7	0	4	3	0	12	1	0	11	0	14	1	0	11	0	0
ru	stud	review_cd+vinyl_25_5.conllu	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0.84	0.78	0.22	0.449	51	2	6	4	0	4	2	0	8	0	2	7	1	7	0	0	7	0	0
ru	stud	review_cd+vinyl_7_5.conllu	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0.812	0.792	0.292	0.455	49	5	2	3	1	1	2	0	12	1	3	2	3	8	2	0	3	0	0
ru	stud	review_cd+vinyl_8_5.conllu	0	0	0	0	0	0	0	2	0	0	0	1	1	2	0	1	0	0	0	0	0	0	2	0	0	0.833	0.759	0.222	0.405	54	3	2	6	0	2	4	0	6	0	3	7	1	8	3	0	9	0	0
ru	stud	review_cell-phones+accessories_102_1.conllu	3	0	0	1	1	0	1	0	1	2	0	0	0	1	2	1	0	0	1	0	1	0	1	0	1	0.724	0.653	0.122	0.324	100	12	6	2	0	4	2	0	17	0	6	10	3	17	5	0	14	0	0
ru	stud	review_cell-phones+accessories_105_2.conllu	2	1	0	1	0	3	0	0	0	0	0	0	0	0	0	0	1	0	4	0	2	0	0	0	0	0.795	0.795	0.141	0.312	79	6	9	6	0	6	0	0	17	2	2	2	0	11	4	0	13	0	0
ru	stud	review_cell-phones+accessories_117_1.conllu	1	1	0	0	1	0	0	0	0	0	0	0	1	3	0	0	0	1	0	0	1	0	0	0	1	0.792	0.755	0.208	0.419	55	4	3	4	0	1	0	0	8	2	1	6	0	11	3	0	10	0	0
ru	stud	review_cell-phones+accessories_127_1.conllu	1	0	1	1	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0.78	0.74	0.2	0.485	50	5	3	4	5	3	0	0	9	0	0	5	0	7	2	0	7	0	0
ru	stud	review_cell-phones+accessories_12_5.conllu	1	1	0	0	3	0	2	1	0	1	2	0	0	0	1	1	1	0	1	0	0	0	0	1	1	0.812	0.754	0.174	0.379	72	6	3	3	1	4	1	0	19	0	1	5	4	10	0	0	12	0	0
ru	stud	review_cell-phones+accessories_132_1.conllu	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	1	1	0	0	0	0.852	0.759	0.259	0.493	56	4	4	5	2	3	1	0	10	2	2	3	2	7	1	0	8	0	0
ru	stud	review_cell-phones+accessories_13_5.conllu	0	0	1	0	1	0	0	3	0	0	0	1	1	0	0	2	0	1	0	0	0	0	0	0	0	0.75	0.661	0.214	0.421	58	3	2	7	2	2	3	0	7	1	1	5	0	13	0	0	10	0	0
ru	stud	review_cell-phones+accessories_25_4.conllu	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0.836	0.764	0.2	0.423	59	3	6	7	0	0	4	0	8	3	1	4	0	8	1	0	10	0	0
ru	stud	review_cell-phones+accessories_28_4.conllu	2	1	3	0	2	0	2	0	1	0	0	0	1	1	0	0	1	2	0	0	0	0	3	0	1	0.745	0.686	0.127	0.277	105	6	5	11	1	5	0	0	20	3	1	7	1	19	7	0	16	0	0
ru	stud	review_cell-phones+accessories_40_4.conllu	2	0	0	0	0	1	0	0	0	1	1	0	0	1	1	0	0	0	1	0	2	0	0	0	0	0.859	0.781	0.188	0.407	66	6	3	6	0	0	0	0	17	4	1	3	1	13	1	2	7	0	0
ru	stud	review_cell-phones+accessories_47_1.conllu	1	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0.763	0.729	0.186	0.434	60	8	3	1	2	4	2	0	11	2	0	4	0	10	0	0	12	0	0
ru	stud	review_cell-phones+accessories_4_4.conllu	1	1	1	1	0	2	1	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0.803	0.705	0.197	0.393	61	4	5	7	3	3	1	0	10	0	3	7	0	9	2	0	7	0	0
ru	stud	review_cell-phones+accessories_57_5.conllu	2	2	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	2	0	0	0	1	0	0	0.812	0.754	0.188	0.389	69	8	7	5	1	5	1	0	13	0	2	4	3	9	4	0	7	0	0
ru	stud	review_cell-phones+accessories_64_2.conllu	1	0	1	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	1	0	1	1	1	0.75	0.667	0.2	0.388	64	2	2	9	2	1	1	0	6	0	5	10	0	9	3	0	10	0	0
ru	stud	review_grocery+gourmet-food_11_5.conllu	3	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0.776	0.69	0.19	0.487	61	6	4	4	0	2	0	0	10	0	2	9	1	9	1	0	10	0	0
ru	stud	review_grocery+gourmet-food_13_5.conllu	1	1	0	0	0	3	0	1	0	1	0	0	1	0	1	1	0	0	2	0	1	0	0	0	0	0.738	0.705	0.197	0.345	64	7	4	5	0	2	3	0	10	0	1	5	1	13	3	0	7	0	0
ru	stud	review_grocery+gourmet-food_147_2.conllu	3	3	1	1	1	0	0	0	0	2	0	0	0	0	1	0	1	4	1	1	0	0	0	0	1	0.731	0.692	0.121	0.329	111	9	11	8	2	1	1	0	28	5	0	8	5	19	2	0	8	0	0
ru	stud	review_grocery+gourmet-food_167_2.conllu	4	1	0	1	1	1	1	0	0	0	1	1	2	1	0	0	0	0	1	0	2	1	0	1	0	0.788	0.712	0.167	0.4	69	8	6	4	2	0	1	0	13	0	1	7	0	13	4	0	7	0	0
ru	stud	review_grocery+gourmet-food_16_4.conllu	2	0	0	2	2	0	1	0	0	1	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0.754	0.667	0.176	0.355	68	4	4	6	0	2	2	0	15	0	2	7	1	15	2	0	8	0	0
ru	stud	review_grocery+gourmet-food_175_2.conllu	1	0	2	1	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0	1	0	0	0.759	0.638	0.207	0.412	59	6	4	4	3	1	1	0	8	0	6	9	0	9	2	0	5	0	0
ru	stud	review_grocery+gourmet-food_18_5.conllu	2	0	1	2	1	0	1	1	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0.776	0.731	0.179	0.407	67	9	5	2	1	3	4	0	13	1	3	8	0	11	0	0	7	0	0
ru	stud	review_grocery+gourmet-food_20_4.conllu	2	0	1	1	2	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0.864	0.831	0.22	0.519	60	4	5	2	1	1	4	0	10	1	3	10	0	10	1	0	7	0	0
ru	stud	review_grocery+gourmet-food_340_1.conllu	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.719	0.672	0.172	0.24	66	5	6	7	0	3	1	0	6	0	7	3	1	16	0	0	9	0	0
ru	stud	review_grocery+gourmet-food_355_1.conllu	1	1	0	2	0	1	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.867	0.778	0.267	0.397	46	8	4	1	0	1	1	0	7	0	4	4	1	7	2	0	5	0	0
ru	stud	review_grocery+gourmet-food_356_1.conllu	1	1	0	2	0	1	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.867	0.778	0.267	0.397	46	8	4	1	0	1	1	0	7	0	4	4	1	7	2	0	5	0	0
ru	stud	review_grocery+gourmet-food_399_2.conllu	4	1	0	2	0	1	0	0	1	1	0	0	1	4	1	0	0	0	0	0	1	0	2	0	0	0.646	0.596	0.131	0.264	103	13	11	3	1	4	1	0	12	0	5	14	3	18	6	0	8	0	0
ru	stud	review_grocery+gourmet-food_8_5.conllu	1	2	0	2	2	0	1	0	0	3	0	0	0	0	1	0	0	0	1	1	1	0	0	0	3	0.822	0.744	0.156	0.328	92	13	12	5	3	1	2	0	21	1	4	1	4	15	2	0	6	0	0
ru	stud	review_grocery+gourmet-food_9_5.conllu	2	1	0	0	1	1	2	1	1	1	0	2	1	0	1	0	0	0	0	0	0	0	0	1	0	0.663	0.576	0.13	0.306	94	12	7	5	1	5	5	0	13	0	2	14	6	13	0	0	9	0	0
ru	stud	review_health+care_110_1.conllu	2	0	1	1	1	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	1	0.728	0.663	0.141	0.365	93	4	7	7	2	5	3	0	16	2	6	9	3	16	0	0	12	0	0
ru	stud	review_health+care_119_2.conllu	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	2	1	0.887	0.806	0.194	0.352	62	3	5	7	0	3	2	0	13	5	1	4	0	11	1	0	7	0	0
ru	stud	review_health+care_127_1.conllu	2	0	2	1	0	1	0	0	1	0	3	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0.785	0.754	0.185	0.407	67	4	7	8	1	2	0	0	8	2	0	10	3	10	1	0	9	0	0
ru	stud	review_health+care_13_5.conllu	6	1	0	2	1	1	2	1	1	0	0	0	0	1	0	2	1	0	2	0	2	0	0	0	1	0.719	0.632	0.126	0.36	98	9	5	6	1	5	4	0	21	0	3	11	0	16	2	0	12	0	0
ru	stud	review_health+care_14_5.conllu	6	0	2	3	0	0	1	0	1	1	1	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0.792	0.701	0.156	0.402	77	12	6	6	1	2	1	0	17	0	1	5	0	14	3	0	9	0	0
ru	stud	review_health+care_16_4.conllu	1	1	0	2	0	2	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	1	0.776	0.701	0.164	0.359	69	8	8	6	1	4	0	0	14	2	1	4	0	10	0	0	9	0	0
ru	stud	review_health+care_185_2.conllu	0	1	0	0	0	2	1	0	1	1	1	0	0	0	0	0	0	3	1	0	1	0	0	0	0	0.8	0.717	0.217	0.379	60	2	6	3	1	1	0	0	11	5	4	6	1	10	1	0	9	0	0
ru	stud	review_health+care_199_2.conllu	1	0	0	2	1	0	1	0	1	0	0	0	0	0	0	0	1	2	1	0	2	0	0	0	0	0.836	0.731	0.194	0.489	68	11	5	3	0	4	1	0	19	2	1	1	2	7	1	0	10	0	0
ru	stud	review_health+care_19_5.conllu	2	0	1	0	0	0	0	3	0	0	0	3	2	0	0	0	0	0	0	1	0	0	0	1	0	0.744	0.641	0.154	0.387	82	9	8	6	4	2	3	0	9	0	4	9	0	13	4	0	7	0	0
ru	stud	review_health+care_4_4.conllu	4	2	1	4	1	3	1	0	0	4	2	1	1	0	1	1	0	1	2	0	0	0	0	0	0	0.758	0.684	0.137	0.343	96	11	11	6	4	3	2	0	20	1	3	8	0	14	3	0	9	0	0
ru	stud	review_health+care_53_1.conllu	4	0	0	1	0	2	1	1	3	1	0	0	1	1	3	0	0	6	3	0	0	1	1	0	1	0.699	0.61	0.104	0.293	136	16	11	8	1	3	2	0	30	8	1	8	4	25	2	0	16	0	0
ru	stud	review_health+care_6_5.conllu	1	0	1	1	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	3	1	1	0.808	0.75	0.25	0.471	52	6	1	5	1	2	0	0	6	1	0	8	2	9	4	1	6	0	0
